JD,Magnitude
2452191.18,3.9
2452191.2639,3.5
2452191.3424,4.0
2452191.3465,3.5
2452191.3542,3.8
2452191.4381,3.7
2452191.4715,3.9
2452191.5631,3.8
2452192.17,3.9
2452192.2639,3.8
2452192.309,3.9
2452192.3435,3.8
2452192.4236,4.0
2452192.5018,4.0
2452192.6,4.3
2452192.6069,4.1
2452192.7222,4.0
2452193.2674,3.9
2452193.3451,4.3
2452193.3653,4.1
2452193.3903,3.9
2452193.4833,4.0
2452194.2708,4.0
2452194.3243,4.4
2452194.4917,4.1
2452194.5854,4.2
2452194.6138,4.0
2452195.2076,3.7
2452195.209,3.7
2452195.24,3.8
2452195.298,3.9
2452195.3028,3.5
2452195.3264,3.8
2452195.4222,3.6
2452195.4638,3.6
2452196.268,3.6
2452196.2917,3.8
2452196.3229,3.7
2452196.3347,3.6
2452196.4111,3.2
2452197.2548,3.9
2452197.2917,4.0
2452197.375,3.8
2452197.4021,3.7
2452197.609,3.9
2452197.6458,3.9
2452197.7528,3.8
2452198.2486,3.7
2452198.2743,4.0
2452198.3403,3.8
2452198.3486,4.2
2452198.4632,4.0
2452198.5076,4.0
2452198.6423,3.9
2452198.6424,4.0
2452199.2986,4.0
2452199.4264,3.9
2452199.47,4.2
2452199.6674,4.2
2452200.1875,4.3
2452200.2917,4.0
2452200.3562,3.8
2452200.3729,3.9
2452200.5944,3.7
2452200.6424,3.6
2452200.6659,3.8
2452200.7333,4.0
2452201.2569,3.6
2452201.3104,3.5
2452201.4785,3.7
2452201.5,4.0
2452201.5069,3.6
2452201.6389,3.5
2452201.6451,3.8
2452201.7396,3.7
2452202.227,3.8
2452202.2847,3.9
2452202.3229,3.7
2452202.4396,3.8
2452202.4722,3.8
2452202.6389,3.6
2452202.6763,3.9
2452202.7993,3.9
2452203.2042,4.0
2452203.2056,3.5
2452203.2188,3.8
2452203.3437,3.9
2452203.3889,4.1
2452203.458,4.1
2452203.4674,4.0
2452203.5,4.3
2452203.6694,3.9
2452204.2083,4.1
2452204.2111,3.8
2452204.2292,4.2
2452204.45,3.9
2452204.5063,4.1
2452204.5521,4.2
2452205.3646,4.2
2452205.3743,4.0
2452205.4736,4.0
2452205.6513,4.1
2452206.2986,3.6
2452206.4097,3.8
2452207.1875,3.6
2452207.2201,3.6
2452207.3549,3.7
2452207.4556,4.0
2452207.6167,3.7
2452207.6187,3.8
2452207.6472,4.1
2452208.2813,4.0
2452208.3277,4.0
2452208.3486,3.7
2452208.5,4.3
2452208.5645,3.8
2452208.566,3.5
2452209.4882,4.1
2452209.5667,4.1
2452210.2256,4.2
2452210.2917,4.3
2452210.6493,4.2
2452211.2014,4.0
2452211.2875,3.9
2452211.4583,3.8
2452211.559,4.0
2452211.625,3.5
2452212.2292,3.8
2452213.2083,3.7
2452213.2319,3.5
2452213.3722,3.6
2452213.4777,3.8
2452213.559,4.1
2452213.684,3.8
2452214.3576,4.0
2452214.4097,4.0
2452215.2653,4.3
2452215.4138,3.9
2452215.6007,4.0
2452215.6027,4.3
2452216.2208,4.2
2452216.668,3.5
2452216.7521,3.7
2452217.2194,3.5
2452217.3903,3.8
2452217.457,3.5
2452217.6,4.0
2452217.6486,3.7
2452218.16,4.0
2452218.2152,3.8
2452218.2701,3.7
2452218.3147,4.1
2452218.4444,3.7
2452218.509,3.8
2452218.6,3.8
2452218.641,3.6
2452218.6673,3.6
2452219.15,3.9
2452219.309,3.9
2452219.6868,4.0
2452219.7243,4.0
2452220.21,4.1
2452220.2465,4.0
2452220.2521,4.1
2452220.3785,4.4
2452220.4639,4.1
2452221.3021,3.8
2452221.4875,4.1
2452221.5805,4.2
2452221.6805,4.3
2452222.5069,3.7
2452222.5993,3.9
2452222.7708,3.9
2452223.6222,3.9
2452224.1924,3.8
2452224.1958,4.0
2452224.3104,4.2
2452224.3549,3.9
2452224.5,4.3
2452224.6145,3.9
2452224.6667,4.0
2452224.7542,4.1
2452225.5826,4.1
2452225.6708,4.0
2452225.7,4.2
2452226.2604,3.8
2452226.4444,4.0
2452226.4819,4.0
2452226.5833,4.1
2452226.7014,4.3
2452227.3,3.7
2452227.3236,3.8
2452227.441,3.6
2452227.5042,3.8
2452227.5861,3.6
2452228.6368,3.7
2452228.7514,4.0
2452229.3694,4.0
2452230.2027,4.0
2452230.375,3.8
2452230.4472,3.9
2452230.4646,3.9
2452230.5902,3.9
2452231.2361,4.1
2452231.5229,4.1
2452231.5451,4.1
2452231.5486,4.3
2452232.3375,3.8
2452232.457,4.0
2452232.5701,4.0
2452232.5813,3.6
2452232.5826,4.0
2452232.7,3.9
2452233.4639,3.6
2452233.5,3.5
2452233.6139,3.8
2452234.2424,3.7
2452234.3778,3.8
2452234.53,3.7
2452234.5493,3.9
2452234.6667,3.9
2452235.46,3.9
2452235.6347,3.8
2452235.8,3.8
2452236.3861,4.2
2452236.48,4.4
2452237.47,3.9
2452237.4701,4.1
2452237.5181,4.1
2452238.3792,3.7
2452238.3799,3.6
2452239.56,3.7
2452240.4673,3.8
2452240.4791,3.8
2452240.55,4.0
2452241.1944,4.0
2452242.3194,4.1
2452244.6,3.7
2452245.4751,4.0
2452245.5958,3.8
2452246.4653,4.1
2452246.5083,4.0
2452247.2361,4.0
2452247.2743,4.0
2452247.4382,4.1
2452247.4847,4.2
2452247.49,3.8
2452247.5618,3.9
2452248.1944,4.3
2452248.1979,4.2
2452248.4563,4.2
2452248.46,3.9
2452248.5271,4.1
2452248.6548,3.9
2452249.2854,3.7
2452249.46,3.5
2452249.5347,3.7
2452249.7271,4.0
2452250.4167,3.6
2452250.5618,3.6
2452250.6424,4.1
2452251.1875,3.6
2452251.1875,4.2
2452251.26,3.9
2452251.359,3.9
2452251.4979,4.2
2452251.6,3.9
2452252.7,4.4
2452253.2306,4.1
2452253.2722,4.4
2452253.2729,4.0
2452253.2743,3.7
2452253.2778,4.2
2452253.4424,4.3
2452253.5993,4.2
2452253.6479,3.9
2452255.2535,3.8
2452255.5521,3.9
2452255.6,3.5
2452255.6625,4.0
2452255.668,3.9
2452255.7694,3.7
2452256.3389,4.0
2452257.5493,3.9
2452257.5972,4.1
2452259.2444,3.7
2452259.2917,4.0
2452259.5,4.3
2452259.5063,4.1
2452260.3896,4.0
2452260.4521,4.0
2452260.6111,4.0
2452261.5576,4.0
2452262.5257,4.2
2452263.3312,4.0
2452263.3799,4.1
2452263.5389,4.4
2452263.7152,4.4
2452264.559,4.0
2452264.7,4.2
2452265.2354,3.7
2452265.4431,3.8
2452265.5562,3.4
2452266.2813,3.7
2452266.5,3.5
2452266.5431,4.0
2452266.5736,3.7
2452267.2986,3.9
2452267.4,4.0
2452267.5506,3.8
2452268.2486,3.7
2452268.2757,3.8
2452268.3264,3.7
2452268.3354,4.0
2452268.3472,4.1
2452268.3528,3.8
2452268.3535,4.2
2452268.4597,4.4
2452268.5666,3.9
2452268.5903,4.2
2452268.6,4.2
2452269.5722,4.0
2452270.3424,3.9
2452270.4326,3.6
2452270.5576,3.8
2452271.3006,3.5
2452271.5722,3.7
2452272.5604,3.6
2452273.5486,4.0
2452273.5652,3.8
2452275.5715,4.1
2452276.2347,3.5
2452276.2819,3.6
2452276.2931,3.8
2452276.4549,4.0
2452276.5645,3.6
2452277.2528,3.8
2452277.3118,3.9
2452277.4806,4.2
2452277.6576,4.0
2452278.2472,4.1
2452278.2917,4.3
2452278.401,3.9
2452278.4479,4.3
2452279.1978,4.0
2452279.351,4.1
2452279.375,4.1
2452279.45,3.9
2452279.5611,3.7
2452280.18,3.9
2452280.2041,4.1
2452280.369,3.8
2452280.3764,4.1
2452280.5555,3.9
2452281.2514,3.9
2452281.2604,3.5
2452281.5375,3.7
2452281.6361,4.0
2452282.26,3.7
2452282.28,4.0
2452283.22,3.7
2452283.45,3.6
2452283.5813,4.1
2452283.6423,4.1
2452284.5354,4.2
2452285.5659,3.9
2452287.2438,3.9
2452287.5236,4.0
2452287.6166,3.5
2452287.7722,3.7
2452288.328,4.6
2452288.4889,4.2
2452290.48,4.3
2452290.7319,4.1
2452291.7513,3.7
2452292.5125,3.8
2452292.6,4.3
2452293.25,3.7
2452293.6402,3.4
2452294.5521,3.9
2452295.2694,4.2
2452295.4681,4.2
2452297.2222,3.9
2452299.33125,3.9
2452299.6618,4.0
2452300.5604,4.1
2452301.5,4.3
2452301.5646,4.0
2452301.5681,4.3
2452301.7562,4.1
2452302.5437,4.1
2452302.5493,4.0
2452303.4305,3.5
2452303.5889,3.9
2452303.6006,3.4
2452304.2604,3.7
2452304.6652,3.7
2452305.225,3.9
2452305.2354,3.9
2452305.5562,4.1
2452305.584,3.9
2452306.3715,4.0
2452307.3194,3.8
2452307.33,3.7
2452307.5888,3.8
2452307.7319,3.9
2452308.18,3.8
2452308.2791,3.6
2452308.316,3.8
2452308.4743,3.6
2452308.5,3.5
2452308.5347,4.0
2452308.5458,3.7
2452308.5938,3.5
2452308.618,3.4
2452308.677,3.5
2452309.2257,3.6
2452309.2292,3.6
2452309.2548,3.6
2452309.6,3.8
2452309.6056,4.1
2452310.2354,3.7
2452310.2569,3.7
2452310.3236,3.9
2452310.5313,4.3
2452310.5798,3.9
2452310.5951,4.2
2452311.25,4.0
2452311.4215,4.0
2452311.4721,4.4
2452311.6361,4.2
2452312.0,4.2
2452312.4799,4.4
2452312.5895,4.1
2452313.6458,3.8
2452313.7375,3.4
2452314.2667,3.3
2452314.3639,3.6
2452314.4458,3.7
2452314.5972,3.6
2452314.668,3.7
2452315.5,3.5
2452315.5597,4.4
2452315.6,3.8
2452317.7285,4.0
2452318.0,4.4
2452318.7236,3.7
2452319.6145,3.4
2452320.2534,4.1
2452320.2965,3.9
2452320.5861,3.8
2452320.6541,3.8
2452320.7,3.7
2452321.2444,4.0
2452321.5708,4.1
2452321.6,4.0
2452321.7569,4.2
2452322.4125,4.1
2452322.5833,3.8
2452322.5986,4.2
2452322.6673,3.9
2452323.7069,4.1
2452325.3938,4.0
2452325.5243,3.6
2452325.6076,3.7
2452325.6236,4.0
2452326.6666,3.7
2452326.7,4.0
2452327.2778,4.2
2452329.5,3.5
2452330.2847,3.7
2452330.6111,3.7
2452331.7458,4.1
2452333.7271,4.2
2452334.6687,4.0
2452335.609,3.5
2452336.34,3.4
2452336.6194,3.7
2452338.6104,4.2
2452338.6417,4.0
2452338.6701,4.4
2452339.7125,4.0
2452340.618,3.5
2452340.7188,3.7
2452341.6263,3.6
2452342.2674,4.1
2452342.2722,3.7
2452342.6354,3.9
2452343.3507,3.8
2452343.3507,4.2
2452343.4166,4.3
2452343.4403,4.2
2452343.6861,4.3
2452343.7083,4.0
2452343.8667,4.2
2452344.3277,4.1
2452346.6368,3.9
2452346.6743,3.9
2452346.6924,4.0
2452347.3507,4.1
2452347.6604,4.4
2452348.6111,4.0
2452349.2569,4.3
2452349.266,3.6
2452349.29,3.8
2452349.4541,4.1
2452349.4604,4.3
2452350.2569,3.5
2452350.2597,4.3
2452350.35,4.4
2452351.3382,3.6
2452351.5465,3.7
2452351.625,3.5
2452352.6333,3.8
2452353.6757,4.0
2452354.6555,4.0
2452354.7472,4.1
2452355.6465,4.1
2452355.6854,4.1
2452356.5451,3.9
2452356.6465,3.6
2452359.6493,4.0
2452362.373,3.4
2452363.2764,3.9
2452363.2771,3.5
2452363.3188,3.5
2452363.3215,3.6
2452364.2694,3.6
2452364.2694,4.1
2452364.3125,4.1
2452364.6743,4.0
2452365.3409,4.0
2452366.6666,4.0
2452367.337,3.3
2452367.3506,3.6
2452367.6257,3.8
2452368.5118,3.7
2452369.727,4.1
2452370.2792,4.1
2452370.2819,3.6
2452370.308,4.0
2452371.3028,4.4
2452371.3042,3.5
2452371.376,3.9
2452372.363,3.6
2452372.6806,4.0
2452373.3861,3.6
2452376.641,4.3
2452376.6708,4.1
2452377.6493,4.2
2452377.6937,3.8
2452378.36,3.8
2452378.5111,3.6
2452378.6868,3.8
2452378.741,4.0
2452382.5416,4.1
2452382.684,4.1
2452383.6854,3.9
2452384.6868,3.9
2452386.6111,4.4
2452386.6833,4.0
2452388.6958,3.8
2452389.6806,4.0
2452389.7118,3.6
2452390.7062,3.9
2452391.3111,3.8
2452391.3264,4.1
2452393.4375,4.2
2452394.5104,3.5
2452395.4423,3.7
2452395.6819,4.0
2452395.7111,4.0
2452396.4583,3.9
2452396.6625,4.0
2452397.4139,3.5
2452397.4167,3.8
2452398.3312,3.7
2452398.3326,4.4
2452398.7,4.3
2452399.3264,3.7
2452399.3271,3.6
2452399.7597,3.5
2452400.3285,3.7
2452400.3306,3.6
2452400.4063,3.9
2452401.3674,4.0
2452402.7437,4.0
2452403.3743,4.0
2452404.3729,4.1
2452404.7055,3.8
2452406.4222,3.6
2452406.4375,3.8
2452406.441,3.9
2452406.5437,4.0
2452407.5556,3.8
2452409.5104,4.0
2452409.6805,3.7
2452410.6625,3.7
2452411.4125,3.6
2452412.4153,3.8
2452414.6145,4.4
2452415.4056,3.6
2452418.6,4.3
2452419.4146,4.2
2452422.4479,3.9
2452423.5993,4.0
2452424.3361,4.4
2452426.7333,3.8
2452426.7576,3.7
2452427.3951,3.5
2452427.4944,3.7
2452427.7306,3.8
2452429.5104,3.9
2452429.7847,4.0
2452430.3972,4.1
2452430.5104,4.4
2452430.6139,4.2
2452431.5111,4.3
2452432.5116,3.7
2452432.6541,3.7
2452432.7493,3.6
2452433.4778,3.7
2452433.5763,4.0
2452433.6,4.3
2452433.7347,3.9
2452434.4375,3.9
2452435.4688,4.2
2452437.4306,3.5
2452437.7389,3.8
2452438.4604,3.9
2452438.7486,3.9
2452438.7743,4.0
2452439.4953,3.7
2452439.7306,4.0
2452440.3944,4.2
2452440.7479,4.1
2452441.8597,4.0
2452442.5097,3.7
2452442.5111,3.4
2452443.3854,3.7
2452443.4215,3.8
2452443.5083,3.8
2452444.3917,4.0
2452444.4931,3.9
2452444.5417,3.9
2452444.659,3.9
2452444.7514,4.1
2452445.3833,4.1
2452445.4729,4.1
2452446.4819,3.9
2452446.6,4.3
2452446.7569,4.3
2452447.5576,3.8
2452447.759,3.9
2452448.4111,3.5
2452448.5,3.4
2452448.5271,3.8
2452448.759,3.6
2452448.8625,3.4
2452449.4792,3.8
2452449.509,4.0
2452450.391,4.3
2452450.4215,4.0
2452450.4257,4.1
2452450.4424,4.3
2452450.4785,3.9
2452451.3951,4.0
2452451.4118,4.3
2452451.416,4.3
2452451.4278,4.1
2452451.7326,4.2
2452451.7563,4.0
2452452.4924,3.9
2452452.7597,3.9
2452452.7708,4.0
2452452.8153,3.8
2452453.3771,3.6
2452453.3958,3.6
2452453.4181,3.3
2452453.4646,3.4
2452453.4979,4.2
2452454.33,3.8
2452454.5583,3.9
2452454.7125,4.0
2452454.7639,4.0
2452454.7674,3.7
2452455.3958,3.9
2452455.4472,4.1
2452455.6444,4.1
2452455.7403,3.9
2452456.34,3.8
2452456.4757,4.1
2452456.7639,4.0
2452457.29,3.8
2452457.3875,4.2
2452457.5396,4.0
2452458.3583,3.7
2452458.491,3.2
2452458.7222,3.9
2452459.4417,3.7
2452459.7479,3.7
2452460.31,3.8
2452460.3576,3.8
2452460.391,4.0
2452460.3917,3.9
2452460.4486,3.8
2452460.7194,4.0
2452460.7527,3.8
2452461.34,3.8
2452461.3611,4.0
2452461.3764,4.1
2452461.45,4.0
2452461.5903,3.8
2452461.7417,4.0
2452462.3576,4.2
2452462.38,3.8
2452462.3833,4.0
2452462.4236,4.2
2452462.4479,4.1
2452462.5,3.5
2452462.6813,3.7
2452462.7486,4.1
2452463.3576,3.8
2452463.37,3.8
2452463.3826,4.0
2452463.4417,4.0
2452463.4979,4.0
2452463.6285,4.1
2452463.675,3.5
2452464.3764,3.5
2452464.384,3.9
2452464.4146,3.5
2452464.42,3.9
2452464.4465,3.7
2452464.4861,3.8
2452465.32,3.9
2452465.3451,3.8
2452465.3847,3.8
2452465.4097,3.7
2452465.459,3.7
2452465.6576,3.9
2452465.7458,3.9
2452466.33,3.9
2452466.3451,3.7
2452466.4458,4.0
2452466.4569,4.1
2452466.4792,3.8
2452466.4792,3.8
2452466.6563,3.9
2452466.7138,3.8
2452466.734,4.1
2452466.7375,3.9
2452467.3541,4.0
2452467.37,3.9
2452467.3903,3.7
2452467.459,3.9
2452467.5174,4.0
2452467.6,4.3
2452467.6118,4.0
2452467.7,4.4
2452467.7368,4.2
2452467.7479,3.9
2452467.834,4.0
2452468.3541,3.8
2452468.3903,4.2
2452468.434,4.1
2452468.55,3.9
2452468.5903,4.1
2452468.6,4.3
2452468.6389,3.8
2452468.6993,3.9
2452468.7,3.9
2452468.7299,3.9
2452468.7306,3.9
2452468.8292,4.0
2452469.4528,4.0
2452469.5104,3.8
2452469.6,3.5
2452469.6458,3.3
2452470.3576,3.7
2452470.4688,3.8
2452470.5806,4.0
2452470.6264,3.6
2452470.734,3.8
2452471.39,4.0
2452471.4597,3.7
2452471.5868,4.0
2452471.7132,4.1
2452471.7437,3.9
2452472.3548,4.0
2452472.37,4.0
2452472.409,3.9
2452472.4583,3.8
2452472.48,4.1
2452472.55,3.9
2452472.6,4.3
2452472.6063,4.0
2452472.7,3.9
2452472.7333,4.0
2452473.3493,3.8
2452473.37,4.1
2452473.4,3.5
2452473.4014,4.2
2452473.4326,4.1
2452473.4944,4.3
2452474.3472,3.8
2452474.38,3.8
2452474.4382,3.7
2452474.7,3.6
2452474.7069,3.6
2452475.434,3.9
2452475.4632,3.8
2452475.5,3.7
2452475.7,3.7
2452476.391,4.1
2452476.46,4.0
2452476.5174,4.0
2452476.6,3.9
2452477.37,4.1
2452477.375,4.0
2452477.4653,4.1
2452477.7243,4.0
2452477.7521,3.9
2452478.3938,4.2
2452478.4799,4.1
2452478.7389,4.1
2452478.7396,4.0
2452479.3479,4.1
2452479.3743,4.1
2452479.4063,3.9
2452479.4583,3.9
2452479.7236,4.0
2452480.4076,3.6
2452480.4347,3.8
2452480.7243,3.7
2452481.3653,3.5
2452481.3715,3.9
2452481.3917,3.8
2452481.4153,3.6
2452481.5688,4.0
2452482.3056,4.0
2452482.3541,3.6
2452482.3931,4.0
2452482.4444,4.0
2452482.4965,4.0
2452482.5306,4.0
2452482.7243,3.6
2452483.3125,4.0
2452483.3563,4.4
2452483.3618,3.6
2452483.3653,4.3
2452483.3736,4.3
2452483.3868,4.1
2452483.416,4.1
2452483.4167,4.0
2452483.4486,4.1
2452483.5,4.2
2452483.7236,4.0
2452483.8125,4.3
2452483.8868,4.2
2452484.3333,4.0
2452484.3402,4.0
2452484.3583,3.6
2452484.3625,4.2
2452484.3674,4.2
2452484.3688,4.2
2452484.4417,4.1
2452485.3965,3.4
2452485.3979,3.6
2452485.4264,3.2
2452485.4486,3.9
2452485.5646,3.5
2452485.7167,3.8
2452485.7361,3.4
2452486.3646,3.8
2452486.3681,3.5
2452486.4306,3.9
2452486.4465,3.8
2452486.5799,3.6
2452486.5861,3.4
2452486.7375,3.7
2452487.3972,3.9
2452487.4569,3.8
2452487.4653,3.8
2452487.5701,3.8
2452487.7118,4.0
2452488.2743,4.0
2452488.3778,3.9
2452488.3924,4.1
2452488.4132,4.0
2452488.4313,4.1
2452488.8215,4.1
2452489.3021,4.0
2452489.4063,4.1
2452489.4757,4.1
2452490.3542,3.8
2452490.3854,3.6
2452490.4306,3.5
2452490.4868,3.6
2452490.5958,3.5
2452490.6549,3.3
2452490.7778,3.4
2452491.3833,3.9
2452491.4361,3.7
2452491.4604,3.7
2452492.375,3.9
2452492.3819,3.8
2452492.4409,3.8
2452492.4715,3.8
2452492.7104,3.8
2452493.3056,4.0
2452493.3403,3.7
2452493.3507,4.0
2452493.3757,3.8
2452493.4194,3.8
2452493.4208,3.9
2452493.4625,4.0
2452493.552,3.9
2452493.5597,4.1
2452493.6,3.6
2452493.6833,4.0
2452493.7042,4.1
2452493.7264,4.0
2452494.3736,3.6
2452494.3757,4.2
2452494.4014,4.1
2452494.4375,4.2
2452494.4583,4.1
2452494.5618,4.2
2452494.6472,4.1
2452494.7118,4.0
2452494.7264,4.1
2452494.8153,4.1
2452495.375,3.8
2452495.4451,3.9
2452495.4513,3.9
2452495.5549,4.0
2452495.6,3.8
2452495.709,3.9
2452495.7556,3.8
2452496.3368,3.6
2452496.4375,3.5
2452496.45,3.6
2452496.6,3.8
2452496.6521,3.5
2452496.6785,3.9
2452496.6819,3.5
2452496.7285,3.7
2452496.7681,3.3
2452497.2549,3.9
2452497.3861,3.8
2452497.4014,4.0
2452497.4194,3.7
2452497.4319,3.7
2452497.4375,3.7
2452497.6,4.0
2452497.6347,3.8
2452498.3403,3.7
2452498.3882,3.8
2452498.4074,4.0
2452498.6,4.3
2452498.6056,3.9
2452498.7194,3.9
2452498.7792,4.0
2452499.3299,4.0
2452499.3861,4.2
2452499.4076,4.1
2452499.4792,4.0
2452499.5569,4.0
2452500.3514,4.1
2452500.375,4.2
2452500.3944,4.4
2452500.5666,4.0
2452500.634,3.8
2452500.7507,3.9
2452501.3021,3.6
2452501.3611,3.9
2452501.4375,3.6
2452501.6326,3.6
2452501.7299,3.7
2452502.3611,3.6
2452502.375,4.0
2452502.3833,4.0
2452502.4708,3.7
2452502.4792,3.7
2452502.6931,4.0
2452503.2951,3.8
2452503.3542,4.1
2452503.4354,3.8
2452503.5,4.0
2452503.7056,3.9
2452504.3167,3.6
2452504.3243,4.1
2452504.3472,4.0
2452504.375,4.0
2452504.484,4.2
2452504.5549,4.0
2452504.6389,4.1
2452505.3542,4.1
2452505.5521,4.2
2452505.6778,4.1
2452505.7076,4.2
2452506.375,3.8
2452506.3819,4.1
2452506.4146,3.5
2452506.4618,3.7
2452506.5535,3.6
2452506.6618,4.0
2452507.2917,3.5
2452507.3438,3.7
2452507.3951,3.6
2452507.3958,3.5
2452507.4243,3.6
2452507.5354,3.8
2452507.5451,4.0
2452507.5556,3.8
2452507.5743,3.6
2452507.6951,3.9
2452507.7424,3.5
2452508.3556,3.7
2452508.4021,3.8
2452508.5632,3.9
2452508.5833,3.9
2452508.6701,4.0
2452508.6833,3.9
2452508.6993,3.8
2452508.7042,3.9
2452509.3333,4.0
2452509.402,3.9
2452509.6681,4.1
2452509.7007,4.1
2452510.3125,4.0
2452510.3486,4.2
2452510.4326,4.1
2452510.5493,4.1
2452510.6979,3.8
2452510.7069,4.1
2452510.709,4.1
2452510.9111,4.1
2452511.3299,4.1
2452511.4291,4.0
2452511.6993,3.7
2452511.7063,3.8
2452511.7194,3.9
2452512.3542,3.5
2452512.3542,3.6
2452512.3569,3.4
2452512.3944,3.5
2452512.5431,3.4
2452513.309,3.8
2452513.3333,3.8
2452513.3542,3.7
2452513.6486,3.9
2452513.6771,4.0
2452514.3056,4.0
2452514.3333,4.0
2452514.3681,3.9
2452514.5381,3.9
2452514.6514,4.0
2452514.6667,3.9
2452514.6979,3.9
2452514.7042,3.8
2452515.3125,4.0
2452515.6507,4.2
2452515.6743,3.9
2452515.6771,4.0
2452515.6868,3.9
2452515.7069,3.9
2452516.27,3.9
2452516.3,3.9
2452516.3229,4.3
2452516.6639,3.8
2452516.6799,4.0
2452517.29,3.8
2452517.33,3.7
2452517.3438,3.7
2452517.3576,3.6
2452517.5354,3.3
2452517.65,3.9
2452517.6681,3.5
2452518.2986,3.5
2452518.3312,3.9
2452518.3452,3.7
2452518.36,3.7
2452518.3646,3.5
2452518.3958,3.5
2452518.4583,3.5
2452518.5243,3.4
2452518.6729,3.5
2452518.7847,3.7
2452519.3542,3.9
2452519.384,4.1
2452519.3917,3.6
2452519.4194,3.6
2452519.6792,3.9
2452519.6882,3.8
2452519.7569,3.8
2452520.3542,4.1
2452520.3583,4.0
2452520.4167,3.8
2452520.5764,3.8
2452520.6382,4.0
2452520.6438,4.1
2452520.6931,3.9
2452520.7757,3.9
2452520.7917,4.0
2452521.2875,4.3
2452521.34,3.9
2452521.4,4.1
2452521.4243,4.3
2452521.5257,4.0
2452521.6743,4.1
2452522.35,3.7
2452522.3646,4.0
2452522.3958,3.8
2452522.5194,3.8
2452522.6229,3.3
2452522.7556,3.8
2452523.3542,3.7
2452523.6,4.0
2452523.6229,3.3
2452523.6736,3.8
2452523.6895,3.7
2452523.7361,3.9
2452523.7917,3.4
2452524.3452,3.8
2452524.6458,4.0
2452524.6666,3.9
2452524.6681,3.8
2452524.7188,3.5
2452524.7806,4.0
2452524.7917,3.6
2452525.3452,3.9
2452525.3556,3.6
2452525.3632,3.9
2452525.375,3.9
2452525.3979,3.5
2452525.5569,4.0
2452525.6,4.4
2452525.6451,4.1
2452525.6493,4.0
2452525.6597,3.9
2452526.3452,4.1
2452526.3506,4.1
2452526.4167,4.0
2452526.5132,4.1
2452526.6,4.3
2452526.6556,3.8
2452526.659,4.1
2452526.6687,4.0
2452526.7,4.2
2452526.7556,4.0
2452527.284,3.7
2452527.3542,4.1
2452527.3715,3.9
2452527.4896,4.3
2452527.5132,4.1
2452527.6639,4.1
2452527.6729,3.6
2452527.7917,4.0
2452528.2979,3.8
2452528.4167,3.4
2452528.44,3.6
2452528.5173,3.6
2452528.525,3.4
2452528.6299,3.9
2452528.6569,3.7
2452528.7292,3.4
2452528.7382,3.5
2452528.8333,3.8
2452529.3028,3.3
2452529.31,3.9
2452529.3118,3.5
2452529.3368,3.6
2452529.3486,3.8
2452529.3681,3.7
2452529.3715,3.5
2452529.3854,3.8
2452529.4299,3.7
2452529.6535,3.7
2452529.6611,3.7
2452529.6674,3.8
2452529.6993,4.0
2452529.7063,3.5
2452530.3333,3.9
2452530.5021,3.9
2452530.6319,4.1
2452530.643,4.0
2452530.6632,3.8
2452530.7007,3.5
2452531.3222,4.2
2452531.3438,4.1
2452531.3493,4.2
2452531.3542,3.9
2452531.3542,3.9
2452531.3646,4.1
2452531.3896,4.1
2452531.416,4.2
2452531.6,4.3
2452531.6583,4.0
2452531.6889,4.0
2452532.3646,4.4
2452532.5958,4.8
2452532.7361,4.1
2452533.384,3.9
2452533.5938,3.9
2452533.6444,3.8
2452534.3438,3.8
2452534.566,3.7
2452534.6153,3.5
2452534.6631,3.4
2452534.7917,3.7
2452535.3333,3.9
2452535.5035,4.0
2452535.5625,3.9
2452535.6424,3.8
2452535.6708,3.7
2452535.7333,3.9
2452536.425,4.0
2452536.6021,4.0
2452536.6097,4.1
2452536.6986,4.0
2452536.8132,4.2
2452537.3368,4.2
2452537.5035,4.2
2452537.5875,4.0
2452537.6174,4.2
2452537.6771,4.2
2452537.7917,4.0
2452538.2604,4.0
2452538.3958,3.8
2452538.5104,3.8
2452538.6438,3.9
2452538.6993,4.1
2452538.7917,3.6
2452539.2625,3.5
2452539.3056,3.6
2452539.5618,3.7
2452539.5799,3.7
2452539.5923,3.7
2452539.666,3.8
2452539.716,3.7
2452540.3438,3.7
2452540.375,3.8
2452540.4027,3.8
2452540.4972,3.9
2452540.6,3.8
2452540.6382,3.8
2452540.6403,3.8
2452540.6924,3.9
2452540.7243,4.0
2452540.7674,4.0
2452540.7917,3.6
2452541.2743,4.0
2452541.3333,3.9
2452541.375,3.9
2452541.4965,3.9
2452541.5896,4.0
2452541.6,3.8
2452541.6472,3.9
2452541.6667,4.0
2452541.9306,3.9
2452542.3403,4.1
2452542.3958,3.9
2452542.4938,4.1
2452542.5153,4.2
2452542.5556,4.0
2452542.6006,4.0
2452542.6521,4.1
2452542.659,4.2
2452542.7917,4.0
2452543.2813,4.3
2452543.3333,4.1
2452543.375,4.2
2452543.3895,4.2
2452543.5903,3.8
2452543.6486,4.0
2452543.6854,4.1
2452544.3299,3.9
2452544.4042,3.4
2452544.4479,3.5
2452544.6639,3.7
2452544.7118,3.9
2452545.2951,3.8
2452545.3493,4.0
2452545.3542,3.6
2452545.3826,4.0
2452545.5514,3.6
2452545.5799,3.7
2452545.6111,3.8
2452545.7201,3.8
2452546.3438,4.0
