JD,Magnitude
2421490.43,3.9
2421492.29,4.3
2421493.3,3.9
2421494.28,3.7
2421494.3,3.5
2421494.31,3.6
2421497.28,4.0
2421497.3,4.1
2421498.28,4.3
2421503.27,4.1
2421503.29,3.8
2421505.26,4.2
2421508.3,3.7
2421509.29,3.6
2421511.25,4.0
2421511.32,3.6
2421513.33,4.2
2421514.3,4.0
2421516.27,3.7
2421516.3,3.9
2421517.3,3.6
2421519.4,3.9
2421520.3,4.1
2421525.28,4.1
2421528.23,4.5
2421535.24,4.2
2421535.28,4.2
2421536.23,4.4
2421536.23,4.1
2421537.29,3.7
2421543.23,4.0
2421549.22,4.6
2421549.24,4.2
2421551.23,3.6
2421552.22,3.8
2421552.3,3.7
2421553.3,3.8
2421555.22,4.1
2421555.29,4.1
2421557.21,4.2
2421565.25,3.7
2421566.21,3.6
2421566.3,3.7
2421568.2,3.6
2421568.21,3.9
2421569.3,3.9
2421571.22,4.2
2421576.217,3.9
2421578.216,4.2
2421805.77,3.8
2421806.76,4.0
2421813.78,4.2
2421814.77,4.3
2421815.78,4.3
2421817.76,3.7
2421820.75,4.1
2421821.77,4.3
2421824.76,3.6
2421829.76,4.1
2421831.75,3.9
2421832.77,3.8
2422215.6,4.5
2422219.6,3.5
2422222.6,3.6
2422225.6,3.5
2422228.7,4.0
2422230.6,4.4
2423728.29,3.9
2423978.513,4.0
2423999.501,3.9
2424005.492,4.0
2424020.441,3.6
2424032.378,4.6
2424033.465,4.5
2424114.236,3.9
2424114.285,3.9
2424118.267,4.5
2427715.5,4.4
2427718.5,3.9
2427718.6,4.2
2427719.5,4.2
2427719.5,4.1
2427719.61,4.6
2427720.5,4.3
2427720.5,4.7
2427720.6,4.4
2427720.64,4.7
2427723.5,4.4
2427723.6,3.9
2427725.5,4.1
2427725.65,4.1
2427727.5,4.6
2427727.6,4.1
2427727.6,3.9
2427727.64,4.3
2427731.5,3.8
2427735.5,4.6
2427735.5,4.6
2427736.6,4.2
2427736.6,4.1
2427738.5,3.8
2427743.6,4.6
2427743.61,4.7
2427744.5,4.4
2427744.6,3.8
2427744.61,4.6
2427745.5,3.5
2427745.5,3.9
2427745.5,4.1
2427745.61,4.2
2427747.6,3.9
2427747.6,4.1
2427751.5,4.1
2427751.5,4.1
2427752.5,3.8
2427752.5,3.8
2427753.67,4.6
2427756.4,4.4
2427756.4,4.4
2427757.61,3.9
2427764.4,4.4
2427764.4,4.6
2427767.5,4.1
2427767.59,4.3
2427777.5,4.4
2427777.5,4.6
2427780.5,3.9
2427780.5,3.9
2427780.59,4.2
2427783.4,3.8
2427783.4,3.8
2427790.4,3.8
2427790.4,4.1
2427799.4,4.4
2427802.4,3.9
2428390.0,3.8
2428391.0,3.8
2431612.5,3.7
2431635.35,3.7
2431636.39,3.8
2431637.43,3.9
2431657.33,3.8
2431664.33,3.8
2431665.1,3.8
2431669.36,4.3
2431673.33,3.8
2431674.32,4.2
2431675.39,4.2
2431676.34,4.3
2431677.43,3.8
2431678.564,3.8
2431682.592,3.9
2431695.1,3.9
2431695.583,4.2
2431696.593,4.3
2431697.536,4.0
2431710.1,4.0
2431711.1,4.1
2431713.1,4.2
2431723.1,3.6
2431730.15,4.0
2431731.15,4.2
2431734.14,3.8
2431735.15,3.7
2431736.15,3.7
2431737.15,4.0
2431738.14,4.1
2431739.15,4.3
2431740.15,4.2
2431741.18,4.2
2431753.15,4.3
2431754.15,4.2
2431756.18,4.2
2431757.18,3.7
2431758.18,4.2
2431761.18,4.3
2431762.18,4.2
2431763.18,4.3
2431764.14,3.4
2431779.13,3.7
2431781.18,4.1
2431782.18,4.3
2431791.16,4.4
2431792.18,4.3
2431793.12,3.7
2431794.16,4.2
2431798.16,4.3
2431799.13,4.3
2431800.12,3.9
2431801.13,3.8
2431802.13,4.0
2431803.14,4.1
2431807.14,4.1
2431808.14,4.3
2431809.15,3.9
2432026.7,4.1
2432028.7,4.7
2432029.7,3.6
2432030.7,4.0
2432031.7,3.8
2432036.7,3.6
2432053.7,4.0
2432055.7,4.2
2432056.7,4.2
2432057.6,4.0
2432058.6,3.7
2432059.6,3.7
2432060.6,3.7
2432063.6,4.1
2432065.7,4.0
2432067.7,4.1
2432075.6,4.1
2432077.6,4.2
2432078.8,4.2
2432079.6,3.7
2432080.6,4.2
2432082.7,4.1
2432086.6,4.0
2432089.6,4.1
2432090.6,4.1
2432092.6,4.3
2432096.6,3.7
2432100.5,4.0
2432101.6,3.7
2432102.7,3.7
2432107.6,4.0
2432109.5,4.0
2432115.6,3.8
2432140.6,4.2
2432142.5,4.0
2432143.5,3.6
2432146.6,4.2
2432317.45,4.0
2432318.486,3.9
2432324.535,3.7
2432325.39,3.7
2432326.388,3.8
2432327.405,3.9
2432328.414,4.1
2432334.38,4.0
2432335.381,4.0
2432343.35,4.1
2432344.35,4.1
2432345.361,3.8
2432346.36,3.8
2432347.36,3.8
2432348.38,4.0
2432349.386,4.0
2432350.382,4.1
2432351.404,4.1
2432352.365,3.9
2432353.445,3.8
2432354.415,3.8
2432355.374,4.0
2432356.416,4.0
2432357.386,4.2
2432358.418,4.2
2432359.368,3.8
2432359.418,3.7
2432360.35,3.8
2432360.38,3.7
2432361.389,3.8
2432361.433,3.8
2432362.368,3.9
2432362.397,3.9
2432365.33,4.1
2432365.368,4.2
2432370.358,4.0
2432370.393,3.9
2432371.326,4.2
2432371.371,4.1
2432372.318,4.1
2432372.36,4.2
2432373.323,4.0
2432373.351,3.9
2432374.35,3.8
2432374.386,3.7
2432375.318,3.8
2432375.362,3.9
2432376.351,3.8
2432376.392,3.7
2432377.35,4.0
2432377.386,4.1
2432378.351,4.2
2432378.392,4.2
2432378.435,4.1
2432379.31,4.4
2432379.348,4.3
2432379.387,4.2
2432379.429,4.1
2432380.311,4.0
2432380.351,4.0
2432380.389,3.9
2432380.43,3.9
2432383.3,3.8
2432383.343,3.8
2432383.387,3.9
2432383.422,3.9
2432384.303,3.9
2432384.341,4.0
2432384.386,4.0
2432384.423,4.0
2432385.307,4.2
2432385.349,4.2
2432385.39,4.2
2432385.43,4.3
2432386.302,4.4
2432386.343,4.4
2432386.387,4.3
2432386.427,4.3
2432387.313,4.3
2432387.351,4.2
2432387.392,4.2
2432387.429,4.1
2432388.3,3.8
2432388.343,3.7
2432388.382,3.7
2432388.424,3.7
2432389.311,3.8
2432389.35,3.8
2432389.389,3.9
2432389.443,3.9
2432390.312,3.9
2432390.349,3.9
2432390.395,3.9
2432390.433,3.9
2432391.296,3.9
2432391.343,4.0
2432391.383,4.0
2432391.432,4.0
2432392.292,4.2
2432392.347,4.2
2432392.383,4.3
2432392.427,4.3
2432393.296,4.4
2432393.341,4.4
2432393.38,4.4
2432393.385,4.3
2432393.427,4.3
2432394.299,4.2
2432394.341,4.1
2432394.37,4.4
2432394.383,4.0
2432395.287,3.9
2432395.331,3.8
2432395.368,3.8
2432395.37,3.7
2432395.415,3.7
2432395.452,3.7
2432396.39,3.7
2432397.286,3.8
2432397.327,3.9
2432397.38,3.9
2432397.4,3.8
2432397.423,3.9
2432397.453,3.9
2432398.293,3.9
2432398.338,4.0
2432398.36,4.1
2432398.375,4.0
2432399.4,4.1
2432401.281,4.3
2432401.324,4.2
2432401.364,4.2
2432401.409,4.2
2432401.456,4.1
2432402.248,3.9
2432402.32,3.9
2432402.361,3.8
2432402.406,3.8
2432402.41,3.8
2432403.286,3.7
2432403.326,3.7
2432403.35,3.7
2432403.367,3.7
2432403.41,3.7
2432403.452,3.7
2432404.283,3.8
2432404.323,3.8
2432404.367,3.9
2432404.42,3.9
2432404.468,3.9
2432404.47,3.8
2432405.277,3.9
2432405.31,4.0
2432405.318,3.9
2432405.359,4.0
2432405.403,4.0
2432405.442,3.9
2432406.275,4.1
2432406.317,4.2
2432406.33,4.3
2432406.359,4.2
2432406.4,4.1
2432406.441,4.2
2432407.289,4.3
2432407.31,4.4
2432407.326,4.4
2432407.368,4.4
2432407.37,4.4
2432407.409,4.3
2432407.42,4.3
2432407.45,4.3
2432408.282,4.4
2432408.29,4.3
2432408.324,4.3
2432408.33,4.2
2432408.365,4.3
2432408.37,4.3
2432408.41,4.3
2432408.42,4.3
2432408.443,4.2
2432409.311,4.0
2432409.35,3.9
2432409.393,3.9
2432409.4,4.0
2432409.41,4.0
2432410.306,3.9
2432410.33,3.7
2432410.37,3.7
2432410.4,3.7
2432410.4,3.7
2432410.43,3.8
2432410.472,3.8
2432411.322,3.8
2432411.363,3.8
2432411.37,3.8
2432411.39,4.0
2432411.409,3.8
2432412.275,3.9
2432412.317,3.9
2432412.364,3.9
2432413.28,4.0
2432413.28,4.0
2432413.31,4.0
2432413.324,4.1
2432413.34,4.2
2432413.35,4.0
2432413.361,4.1
2432413.38,4.0
2432413.4,4.2
2432413.42,4.1
2432414.26,4.1
2432414.3,4.1
2432414.303,4.2
2432414.33,4.2
2432414.347,4.2
2432414.37,4.2
2432414.388,4.1
2432414.41,4.2
2432414.439,4.1
2432415.3,4.3
2432415.33,4.3
2432416.27,4.0
2432416.311,3.9
2432416.35,3.9
2432416.391,3.8
2432417.268,3.8
2432417.31,3.6
2432417.31,3.7
2432417.33,3.6
2432417.35,3.7
2432417.37,3.6
2432417.4,3.6
2432417.423,3.7
2432418.27,3.7
2432418.272,3.8
2432418.317,3.9
2432418.33,3.8
2432418.33,3.8
2432418.36,3.9
2432418.37,3.9
2432418.398,3.8
2432418.4,3.8
2432419.28,3.8
2432419.33,3.8
2432419.35,3.9
2432419.38,3.9
2432420.263,4.0
2432420.28,3.8
2432420.304,4.0
2432420.31,3.9
2432420.34,3.9
2432420.347,4.1
2432420.385,4.1
2432420.39,4.0
2432420.43,4.2
2432421.267,4.2
2432421.312,4.2
2432421.351,4.2
2432421.36,4.2
2432421.39,4.2
2432421.392,4.3
2432421.45,4.2
2432422.281,4.2
2432422.318,4.3
2432422.36,4.3
2432422.4,4.3
2432422.403,4.4
2432422.442,4.4
2432423.263,4.2
2432423.29,4.2
2432423.306,4.2
2432423.33,4.0
2432423.343,4.1
2432423.37,4.0
2432423.389,4.0
2432423.429,4.0
2432424.266,3.9
2432424.304,3.9
2432424.348,3.8
2432424.37,3.7
2432424.388,3.8
2432424.427,3.7
2432425.3,3.7
2432426.27,3.9
2432426.29,3.9
2432426.306,3.9
2432426.32,4.0
2432426.348,3.9
2432426.35,4.0
2432426.389,4.0
2432426.424,4.0
2432428.25,4.1
2432428.27,4.1
2432428.29,4.1
2432428.308,4.2
2432428.33,4.1
2432428.348,4.2
2432428.39,4.2
2432428.433,4.2
2432429.32,4.2
2432429.36,4.2
2432430.26,4.2
2432430.297,4.2
2432430.339,4.1
2432430.381,4.1
2432430.42,4.1
2432431.254,4.0
2432431.27,3.8
2432431.296,3.9
2432431.31,3.8
2432431.337,3.9
2432431.379,3.8
2432431.421,3.8
2432432.25,3.7
2432432.255,3.7
2432432.28,3.8
2432432.294,3.7
2432432.337,3.7
2432432.378,3.7
2432432.419,3.7
2432433.257,3.8
2432433.26,3.8
2432433.293,3.9
2432433.3,3.8
2432433.337,3.9
2432433.38,3.9
2432433.421,3.9
2432434.26,4.0
2432434.29,3.8
2432434.296,4.1
2432434.32,3.9
2432434.337,4.1
2432434.42,4.2
2432435.26,4.2
2432435.3,4.2
2432435.341,4.2
2432435.378,4.3
2432435.423,4.3
2432436.258,4.3
2432436.296,4.4
2432436.336,4.4
2432436.378,4.3
2432436.417,4.2
2432436.453,4.2
2432437.271,4.3
2432437.298,4.2
2432437.34,4.2
2432437.38,4.2
2432437.421,4.1
2432438.24,3.8
2432438.255,3.9
2432438.27,3.8
2432438.31,3.8
2432438.335,3.9
2432438.379,3.8
2432439.25,3.8
2432439.254,3.7
2432439.29,3.8
2432439.3,3.7
2432439.32,3.7
2432439.337,3.7
2432439.377,3.7
2432440.23,3.9
2432440.263,3.8
2432440.27,3.9
2432440.296,3.8
2432440.31,3.9
2432440.336,3.9
2432440.35,3.9
2432440.378,3.9
2432440.42,3.9
2432440.457,3.9
2432441.24,4.0
2432441.257,3.9
2432441.28,3.9
2432441.295,4.0
2432441.33,3.9
2432441.337,4.0
2432441.377,4.0
2432441.42,4.0
2432441.465,4.1
2432442.25,4.5
2432442.257,4.1
2432442.298,4.2
2432442.335,4.2
2432442.377,4.2
2432442.42,4.2
2432442.462,4.2
2432443.25,4.2
2432443.262,4.3
2432443.295,4.3
2432443.3,4.5
2432443.338,4.3
2432443.34,4.3
2432443.377,4.4
2432443.38,4.3
2432443.421,4.4
2432443.43,4.5
2432443.462,4.4
2432444.24,4.2
2432444.263,4.4
2432444.29,4.3
2432444.295,4.4
2432444.339,4.3
2432444.397,4.3
2432444.421,4.3
2432444.463,4.2
2432445.253,4.1
2432445.293,4.0
2432445.31,3.8
2432445.337,4.0
2432445.35,3.8
2432445.379,4.0
2432445.42,3.9
2432445.464,3.9
2432446.256,3.9
2432446.293,3.9
2432446.32,3.7
2432446.336,3.8
2432446.37,3.7
2432446.379,3.8
2432446.42,3.7
2432446.464,3.7
2432447.23,3.9
2432447.259,3.8
2432447.294,3.8
2432447.338,3.8
2432447.377,3.9
2432447.423,3.9
2432447.463,3.9
2432448.23,3.8
2432448.26,3.9
2432448.28,3.8
2432448.288,3.9
2432448.32,3.9
2432448.326,3.9
2432448.371,4.0
2432448.41,4.0
2432448.453,4.0
2432449.267,4.1
2432449.305,4.2
2432449.34,4.2
2432449.379,4.2
2432449.419,4.2
2432449.461,4.2
2432450.26,4.3
2432450.295,4.3
2432450.338,4.3
2432450.378,4.4
2432450.421,4.4
2432450.463,4.4
2432451.262,4.4
2432451.295,4.4
2432451.335,4.4
2432451.377,4.4
2432451.419,4.4
2432452.26,4.3
2432452.295,4.2
2432452.31,4.0
2432452.336,4.2
2432452.35,3.9
2432452.377,4.1
2432452.38,3.9
2432452.419,4.1
2432453.255,3.9
2432453.296,3.9
2432453.337,3.8
2432453.377,3.7
2432453.377,3.8
2432453.419,3.7
2432454.23,3.8
2432454.27,4.0
2432455.256,3.9
2432455.28,3.8
2432455.297,4.0
2432455.336,4.0
2432455.377,4.0
2432455.419,4.1
2432456.257,4.2
2432456.297,4.2
2432456.335,4.3
2432456.377,4.3
2432456.42,4.3
2432457.255,4.4
2432457.295,4.4
2432457.31,4.2
2432457.337,4.4
2432457.38,4.3
2432457.39,4.3
2432457.421,4.3
2432458.259,4.3
2432458.295,4.3
2432461.24,3.8
2432462.246,4.0
2432462.287,4.0
2432462.33,4.0
2432463.234,4.2
2432464.21,4.2
2432464.259,4.4
2432464.28,4.4
2432464.32,4.3
2432464.357,4.3
2432464.397,4.3
2432465.233,4.3
2432465.273,4.2
2432465.313,4.2
2432465.355,4.2
2432465.395,4.2
2432466.21,4.0
2432466.25,4.0
2432466.3,4.0
2432466.36,4.0
2432467.23,3.8
2432467.239,3.7
2432467.27,3.8
2432467.286,3.7
2432467.327,3.7
2432467.33,3.7
2432467.37,3.8
2432467.415,3.8
2432468.2,3.8
2432468.245,3.8
2432468.25,3.8
2432468.29,3.8
2432468.325,3.8
2432469.247,3.9
2432469.284,3.9
2432469.325,4.0
2432469.367,4.0
2432469.406,4.0
2432470.32,4.2
2432472.24,4.4
2432472.28,4.4
2432472.321,4.4
2432472.363,4.3
2432475.245,4.0
2432475.287,3.9
2432475.329,3.9
2432476.265,3.7
2432476.308,3.7
2432476.35,3.8
2432476.392,3.8
2432477.24,3.9
2432477.285,4.0
2432477.34,4.0
2432478.28,4.3
2432478.318,4.3
2432478.365,4.4
2432478.401,4.4
2432480.21,4.3
2432480.25,4.3
2432480.295,4.2
2432480.335,4.2
2432480.386,4.2
2432482.251,3.9
2432482.293,3.9
2432482.334,3.8
2432482.375,3.8
2432483.243,3.8
2432483.285,3.7
2432483.325,3.7
2432483.367,3.8
2432484.21,3.8
2432484.25,3.9
2432484.291,3.9
2432484.328,3.9
2432484.383,4.0
2432698.38,3.9
2432700.37,4.0
2432700.42,4.1
2432701.38,4.3
2432703.37,3.9
2432709.36,4.3
2432709.4,4.3
2432714.35,4.0
2432714.38,3.9
2432715.35,4.0
2432715.38,4.0
2432715.42,4.1
2432716.42,4.2
2432717.4,4.2
2432718.34,4.0
2432718.39,3.9
2432718.41,3.9
2432719.34,3.9
2432719.39,3.8
2432720.32,3.9
2432720.35,3.9
2432720.39,3.9
2432721.35,3.9
2432721.39,3.9
2432722.32,4.1
2432722.35,4.2
2432722.39,4.3
2432722.43,4.2
2432723.38,4.2
2432724.33,4.2
2432724.37,4.1
2432724.41,4.1
2432725.3,3.9
2432725.34,3.9
2432725.38,3.9
2432725.42,3.8
2432726.33,3.7
2432726.37,3.7
2432726.4,3.7
2432726.43,3.7
2432727.33,3.8
2432727.36,3.8
2432727.4,3.8
2432727.44,3.8
2432728.32,3.8
2432728.36,3.8
2432728.4,3.9
2432730.3,4.3
2432730.33,4.2
2432730.36,4.3
2432730.39,4.3
2432730.42,4.3
2432731.36,4.2
2432731.41,4.1
2432732.32,3.8
2432732.36,3.8
2432732.4,3.7
2432732.43,3.8
2432733.3,3.8
2432733.34,3.7
2432733.39,3.7
2432733.42,3.7
2432734.41,3.8
2432735.31,3.8
2432735.34,3.8
2432735.35,3.8
2432736.37,4.0
2432737.31,4.1
2432737.34,4.1
2432737.37,4.2
2432738.28,4.3
2432738.32,4.2
2432738.36,4.5
2432739.31,4.0
2432739.37,3.8
2432740.34,3.7
2432740.38,3.8
2432741.3,3.8
2432741.31,3.8
2432741.35,3.7
2432741.39,3.7
2432742.3,3.8
2432742.31,3.8
2432742.36,3.8
2432742.4,3.8
2432743.32,4.1
2432743.44,4.0
2432744.37,4.1
2432744.38,4.4
2432744.41,4.0
2432745.33,4.5
2432746.29,4.0
2432746.32,4.0
2432746.36,4.0
2432746.39,4.2
2432746.4,3.9
2432747.34,3.8
2432747.35,3.7
2432747.37,3.8
2432748.3,3.8
2432748.33,3.7
2432748.35,3.8
2432749.31,3.8
2432750.33,4.0
2432754.29,3.7
2432754.3,3.7
2432754.34,3.8
2432754.37,3.7
2432755.29,3.8
2432755.32,3.8
2432755.37,3.8
2432755.4,3.7
2432756.28,3.9
2432756.32,3.9
2432756.34,4.0
2432757.28,4.0
2432757.31,3.9
2432757.35,4.0
2432757.42,4.2
2432758.32,4.5
2432758.33,4.1
2432758.37,4.2
2432759.3,4.5
2432759.32,4.3
2432759.35,4.3
2432760.3,4.2
2432760.33,4.4
2432761.35,3.8
2432762.33,3.7
2432763.27,3.8
2432763.32,3.8
2432763.35,3.8
2432763.36,3.8
2432764.28,3.9
2432764.28,4.1
2432764.32,3.8
2432764.35,3.8
2432765.38,4.3
2432766.34,4.5
2432767.28,4.2
2432767.31,4.2
2432767.33,4.5
2432767.35,4.3
2432768.43,4.1
2432769.33,3.7
2432769.36,3.7
2432769.37,3.7
2432770.4,4.0
2432771.26,4.0
2432771.3,3.8
2432771.32,4.2
2432771.33,3.8
2432771.39,3.8
2432772.35,4.1
2432772.35,4.3
2432772.43,4.1
2432773.27,4.1
2432773.31,4.2
2432773.35,4.5
2432773.46,4.4
2432774.26,4.2
2432774.31,4.2
2432774.37,4.5
2432774.46,4.3
2432774.858,4.06
2432774.858,4.89
2432775.28,3.9
2432775.38,4.2
2432775.44,3.8
2432776.31,3.7
2432776.34,3.8
2432776.36,3.7
2432777.26,3.8
2432777.35,3.8
2432777.802,3.79
2432777.802,4.58
2432778.45,4.0
2432778.792,3.97
2432778.792,4.81
2432779.28,4.1
2432779.33,4.1
2432779.36,4.2
2432779.38,4.1
2432780.35,4.4
2432781.27,4.0
2432781.32,4.0
2432781.34,4.4
2432782.27,3.9
2432782.33,3.9
2432783.26,3.7
2432783.32,3.7
2432784.29,3.7
2432785.26,3.9
2432785.27,3.8
2432785.33,4.0
2432786.26,4.0
2432786.3,4.0
2432786.35,4.0
2432787.28,4.2
2432787.33,4.3
2432787.38,4.4
2432788.28,4.5
2432788.29,4.3
2432789.26,4.2
2432789.29,4.1
2432789.34,4.0
2432789.36,4.2
2432789.38,4.0
2432789.84,3.71
2432789.84,4.39
2432790.32,3.7
2432790.34,3.8
2432790.836,3.57
2432790.836,4.21
2432791.29,3.7
2432791.84,3.77
2432791.84,4.56
2432792.33,3.8
2432792.83,3.79
2432792.83,4.6
2432793.31,4.2
2432794.29,4.0
2432794.3,4.4
2432795.28,4.2
2432795.31,4.2
2432795.37,4.3
2432795.43,4.5
2432797.29,3.9
2432797.32,3.8
2432797.38,3.7
2432798.25,3.7
2432798.29,3.7
2432798.34,3.7
2432798.37,4.0
2432799.26,3.8
2432799.3,3.8
2432799.3,3.8
2432799.36,3.9
2432800.3,3.7
2432817.26,4.2
2432822.23,3.9
2432823.31,4.2
2432823.38,4.3
2432825.31,4.0
2432841.658,3.66
2432841.658,4.37
2432955.68,3.8
2432956.68,3.9
2432964.69,3.8
2432965.68,4.1
2432968.68,4.2
2432971.68,3.8
2432974.65,4.4
2433042.49,3.8
2433085.36,4.0
2433086.31,4.0
2433086.36,3.8
2433087.32,4.0
2433088.31,4.1
2433088.34,4.1
2433088.39,4.1
2433089.32,4.3
2433089.37,4.3
2433089.42,4.3
2433090.3,4.4
2433090.35,4.3
2433090.43,4.3
2433092.36,3.7
2433092.41,3.7
2433095.31,4.0
2433095.35,4.0
2433095.39,4.1
2433096.3,4.2
2433096.34,4.2
2433102.828,4.1
2433102.828,5.12
2433103.821,4.29
2433103.821,5.32
2433106.33,3.7
2433107.33,3.9
2433116.852,4.02
2433116.852,5.0
2433121.36,3.8
2433121.4,3.8
2433122.35,3.8
2433122.4,3.9
2433123.34,3.9
2433123.41,3.9
2433124.34,3.9
2433125.37,4.0
2433126.3,4.3
2433126.34,4.2
2433126.41,4.2
2433128.31,3.8
2433128.34,3.7
2433129.3,3.8
2433129.35,3.8
2433129.45,3.9
2433130.4,3.9
2433131.803,4.12
2433131.803,5.13
2433132.28,4.2
2433132.35,4.2
2433132.4,4.3
2433132.733,4.29
2433132.733,5.29
2433133.33,4.3
2433133.37,4.3
2433133.75,4.08
2433133.75,4.87
2433134.792,3.51
2433134.792,4.1
2433136.803,3.77
2433136.803,4.57
2433137.758,3.96
2433137.758,4.85
2433146.37,4.2
2433148.31,4.1
2433150.31,3.8
2433151.34,3.8
2433152.774,4.04
2433152.774,5.01
2433153.778,4.2
2433153.778,5.22
2433154.796,4.22
2433154.796,5.17
2433157.28,3.8
2433157.32,3.7
2433157.44,3.7
2433158.33,3.8
2433158.34,4.2
2433158.35,3.9
2433158.708,3.82
2433158.708,4.6
2433159.729,3.99
2433159.729,4.93
2433160.29,4.3
2433160.33,4.4
2433160.35,4.3
2433162.31,4.2
2433172.29,4.0
2433174.28,4.0
2433174.34,4.2
2433174.38,4.3
2433178.68,3.6
2433178.68,4.28
2433179.678,3.75
2433179.678,4.56
2433180.35,4.0
2433180.41,3.9
2433180.677,3.93
2433180.677,4.82
2433181.27,4.2
2433181.32,4.3
2433181.36,4.2
2433181.39,4.3
2433181.8,4.0
2433182.28,4.3
2433182.33,4.4
2433182.37,4.3
2433182.7,4.5
2433183.3,4.4
2433183.34,4.4
2433183.39,4.4
2433184.7,4.0
2433186.8,4.2
2433188.7,4.5
2433189.34,4.4
2433189.7,4.5
2433190.36,4.4
2433190.43,4.3
2433190.7,4.5
2433200.655,3.82
2433200.655,4.56
2433206.66,3.51
2433206.66,4.12
2433212.27,4.5
2433214.22,4.0
2433215.23,4.1
2433231.26,4.1
2433240.23,4.2
2433241.29,4.2
2433242.23,3.8
2433243.19,4.1
2433245.21,4.2
2433246.22,4.2
2433256.2,4.1
2433349.33,3.8
2433439.41,4.1
2433440.38,4.5
2433441.42,4.5
2433445.35,3.9
2433452.37,3.8
2433453.48,4.1
2433454.4,4.3
2433455.41,4.5
2433456.57,4.5
2433457.32,4.2
2433457.38,4.0
2433465.47,3.8
2433518.3083,4.1
2433526.2792,4.2
2433526.3111,4.2
2433526.3896,4.3
2433527.6563,4.4
2433534.2972,4.3
2433534.3479,4.3
2433534.4118,4.3
2433541.3361,4.3
2433541.4056,4.3
2434160.3681,4.0
2434161.3944,3.7
2434162.3465,4.1
2434162.4,3.8
2434163.3875,3.9
2434164.375,4.1
2434177.3854,4.0
2434178.3396,3.9
2434178.3833,3.9
2434179.325,4.1
2434179.3799,4.2
2434181.3229,4.2
2434181.3931,4.2
2434187.3361,4.2
2434187.3889,4.3
2434188.3167,4.3
2434190.3229,3.9
2434190.383,3.7
2434190.3833,3.7
2434190.4271,3.7
2434190.431,3.7
2434191.2972,3.9
2434191.334,3.8
2434191.3792,3.9
2434191.4167,3.8
2434192.319,4.0
2434192.3194,4.0
2434193.3042,4.2
2434193.3479,4.2
2434193.358,4.0
2434193.4028,4.3
2434193.423,4.1
2434194.3439,4.4
2434194.433,4.2
2434194.47,4.2
2434205.2986,3.8
2434205.3667,3.8
2434208.3132,4.0
2434208.3465,4.2
2434208.3854,4.2
2434208.4271,4.2
2434209.2979,4.2
2434209.3472,4.3
2434209.4063,4.4
2434212.3021,3.9
2434212.3389,3.8
2434212.3813,3.8
2434212.4493,3.8
2434215.3271,4.0
2434215.3708,4.0
2434216.2875,4.3
2434217.2917,4.3
2434217.3368,4.3
2434217.3813,4.2
2434217.4285,4.0
2434218.3611,3.7
2434218.4215,3.7
2434220.3424,3.8
2434222.2778,4.1
2434222.3278,4.2
2434222.3799,4.2
2434222.4417,4.3
2434223.2806,4.4
2434223.3278,4.4
2434223.3743,4.3
2434223.4222,4.3
2434223.457,4.3
2434224.2771,4.2
2434224.3278,4.2
2434224.3771,4.1
2434224.4292,4.1
2434225.3889,3.7
2434226.3521,3.8
2434227.4,3.8
2434228.3813,3.9
2434229.3715,4.0
2434230.4049,4.1
2434231.3597,4.2
2434231.4049,4.2
2434232.3785,3.8
2434233.3757,3.7
2434234.4361,3.9
2434235.3847,3.8
2434236.2694,4.1
2434236.3146,4.2
2434236.3597,4.1
2434236.4007,4.2
2434237.2988,4.3
2434237.3132,4.3
2434237.3667,4.3
2434237.4153,4.4
2434238.3528,4.3
2434238.4299,4.3
2434239.2736,3.9
2434239.4854,3.9
2434240.3965,3.7
2434241.2639,3.8
2434241.3076,3.8
2434241.3688,3.8
2434241.4111,3.8
2434241.4667,3.9
2434242.3667,3.8
2434242.4104,3.9
2434243.2604,4.1
2434243.3014,4.1
2434243.3444,4.2
2434243.4667,4.2
2434244.2653,4.3
2434244.3083,4.3
2434244.3507,4.3
2434244.3896,4.3
2434244.4333,4.3
2434244.4729,4.3
2434244.5229,4.3
2434245.4083,4.4
2434245.4299,4.4
2434246.2653,4.2
2434246.3139,4.1
2434246.3708,4.1
2434246.4153,4.0
2434247.2549,3.8
2434247.309,3.7
2434247.4056,3.7
2434248.3986,3.8
2434249.3847,3.9
2434250.4417,4.0
2434251.2625,4.1
2434251.4069,4.3
2434252.3917,4.4
2434253.3813,4.3
2434254.4083,3.8
2434255.2694,3.7
2434256.4083,3.8
2434257.4264,4.0
2434258.4104,4.2
2434259.3813,4.2
2434260.4146,4.2
2434618.33,4.4
2434619.36,4.1
2434620.34,3.5
2434621.35,3.6
2434622.338,3.7
2434622.35,3.9
2434623.325,3.9
2434623.34,3.9
2434624.3,3.9
2434624.302,4.0
2434625.329,4.3
2434625.37,4.1
2434626.294,4.2
2434627.301,3.7
2434627.32,3.7
2434628.3,3.6
2434628.32,3.7
2434629.313,3.8
2434629.33,3.8
2434630.3,3.8
2434630.3,3.7
2434631.378,4.2
2434633.347,4.2
2434634.3,3.7
2434634.301,3.8
2434637.33,3.8
2434643.34,3.7
2434649.3,3.6
2434649.365,3.5
2434650.31,3.8
2434650.321,3.7
2434652.26,4.0
2434652.6,4.4
2434653.28,4.3
2434653.5,4.6
2434654.6,3.9
2434656.25,3.7
2434658.25,3.7
2434658.6,4.1
